profession,gender,token,count_topk,doc_freq,mean_attr,weighted_score
attorney,F,probate,1,1,0.6334259212017059,0.6334259212017059
attorney,F,management,1,1,0.6288726627826691,0.6288726627826691
attorney,F,aclu,1,1,0.6274805963039398,0.6274805963039398
attorney,F,expertise...law,1,1,0.6149470694363117,0.6149470694363117
attorney,F,amicus,1,1,0.6148845255374908,0.6148845255374908
attorney,F,substance-use,1,1,0.6145991906523705,0.6145991906523705
attorney,F,handbooks,1,1,0.6140527352690697,0.6140527352690697
attorney,F,susan,1,1,0.6115506887435913,0.6115506887435913
attorney,F,associate,1,1,0.5947458148002625,0.5947458148002625
attorney,F,laude,1,1,0.5940519869327545,0.5940519869327545
attorney,F,criminal,1,1,0.5912429690361023,0.5912429690361023
attorney,F,undergraduate,1,1,0.5731931328773499,0.5731931328773499
attorney,F,connects,1,1,0.5708670020103455,0.5708670020103455
attorney,F,kentucky,1,1,0.5687774419784546,0.5687774419784546
attorney,F,prosecutor,1,1,0.567240834236145,0.567240834236145
attorney,F,judged,1,1,0.5652416348457336,0.5652416348457336
attorney,F,law's,1,1,0.5646888315677643,0.5646888315677643
attorney,F,georgia,1,1,0.5633625984191895,0.5633625984191895
attorney,F,co-ownership,1,1,0.5505931824445724,0.5505931824445724
attorney,F,experienced,1,1,0.5496692657470703,0.5496692657470703
attorney,F,environmental,1,1,0.5489567518234253,0.5489567518234253
attorney,F,amanda,1,1,0.5473591536283493,0.5473591536283493
attorney,F,president,1,1,0.5410862565040588,0.5410862565040588
attorney,F,joined,1,1,0.5397287607192993,0.5397287607192993
attorney,F,advises,1,1,0.5375088453292847,0.5375088453292847
attorney,F,exclusively,1,1,0.5362997651100159,0.5362997651100159
attorney,F,right,1,1,0.5303128063678741,0.5303128063678741
attorney,F,licensing,1,1,0.5242715775966644,0.5242715775966644
attorney,F,interest,1,1,0.5228949785232544,0.5228949785232544
attorney,F,handling,1,1,0.5211982131004333,0.5211982131004333
attorney,F,zoning,1,1,0.5189375150948763,0.5189375150948763
attorney,F,individuals,1,1,0.5169141590595245,0.5169141590595245
attorney,F,multimillion-dollar,1,1,0.5152335241436958,0.5152335241436958
attorney,F,lowenberger,1,1,0.515024533495307,0.515024533495307
attorney,F,claims,1,1,0.5075537711381912,0.5075537711381912
attorney,F,massachusetts,1,1,0.506848931312561,0.506848931312561
attorney,F,accredited,1,1,0.5063071250915527,0.5063071250915527
attorney,F,dexter,1,1,0.5054046511650085,0.5054046511650085
attorney,F,actions,1,1,0.4997729957103729,0.4997729957103729
attorney,F,llb,1,1,0.4996641278266907,0.4996641278266907
attorney,F,verdicts,1,1,0.49418712221086025,0.49418712221086025
attorney,F,domestic,1,1,0.4930218458175659,0.4930218458175659
attorney,F,rice,1,1,0.4918408105149865,0.4918408105149865
attorney,F,college,1,1,0.49012884497642517,0.49012884497642517
attorney,F,georgetown,1,1,0.4888751804828644,0.4888751804828644
attorney,F,co-chair,1,1,0.48337528854608536,0.48337528854608536
attorney,F,executive,1,1,0.47804129123687744,0.47804129123687744
attorney,F,corporations,1,1,0.4765969440340996,0.4765969440340996
attorney,F,caregivers,1,1,0.47255903109908104,0.47255903109908104
attorney,F,hong,1,1,0.471360445022583,0.471360445022583
attorney,F,professionally,1,1,0.46740037202835083,0.46740037202835083
attorney,F,privacy,1,1,0.4664148688316345,0.4664148688316345
attorney,F,ohio,1,1,0.45944371819496155,0.45944371819496155
attorney,F,wrongful,1,1,0.45764684677124023,0.45764684677124023
attorney,F,website,1,1,0.4559915140271187,0.4559915140271187
attorney,F,york,1,1,0.45527827739715576,0.45527827739715576
attorney,F,ritchey,1,1,0.4509132504463196,0.4509132504463196
attorney,F,honors,1,1,0.44631630182266235,0.44631630182266235
attorney,F,foundation,1,1,0.43944716826081276,0.43944716826081276
attorney,F,technology,1,1,0.4361699968576431,0.4361699968576431
attorney,F,advisor,1,1,0.42978325486183167,0.42978325486183167
attorney,F,acupuncturists,1,1,0.429025337100029,0.429025337100029
attorney,F,years,1,1,0.42500853538513184,0.42500853538513184
attorney,F,edwards,1,1,0.4178657829761505,0.4178657829761505
attorney,F,liability,1,1,0.415757954120636,0.415757954120636
attorney,F,bachelorâģļs,1,1,0.41463751904666424,0.41463751904666424
attorney,F,amendment,1,1,0.4090811014175415,0.4090811014175415
attorney,F,advocate,1,1,0.40786510705947876,0.40786510705947876
attorney,F,earn,1,1,0.40556254982948303,0.40556254982948303
attorney,F,course,1,1,0.39660191535949707,0.39660191535949707
attorney,F,reading,1,1,0.39074698090553284,0.39074698090553284
attorney,F,sophomore,1,1,0.3873567581176758,0.3873567581176758
attorney,F,majored,1,1,0.38068847358226776,0.38068847358226776
attorney,F,clearinghouse,1,1,0.3798583634197712,0.3798583634197712
attorney,F,addictions,1,1,0.37692102044820786,0.37692102044820786
attorney,F,either,1,1,0.37396305799484253,0.37396305799484253
attorney,F,joeyâģļs,2,1,0.18593421461991966,0.3718684292398393
attorney,F,typically,1,1,0.36685723066329956,0.36685723066329956
attorney,F,louisiana,1,1,0.3660300672054291,0.3660300672054291
attorney,F,bioethics,1,1,0.362730011343956,0.362730011343956
attorney,F,practiced,1,1,0.3595917224884033,0.3595917224884033
attorney,F,arizona,1,1,0.3572997748851776,0.3572997748851776
attorney,F,vasquez,1,1,0.3564095199108124,0.3564095199108124
attorney,F,consumer,1,1,0.3527145981788635,0.3527145981788635
attorney,F,director,1,1,0.35214298963546753,0.35214298963546753
attorney,F,non-profit,1,1,0.3362359404563904,0.3362359404563904
attorney,F,helping,1,1,0.3258897364139557,0.3258897364139557
attorney,F,assistant,1,1,0.32239022850990295,0.32239022850990295
attorney,F,boston,1,1,0.32100504636764526,0.32100504636764526
attorney,F,issues,1,1,0.31252649053931236,0.31252649053931236
attorney,F,need,1,1,0.3098556399345398,0.3098556399345398
attorney,F,state,1,1,0.2851925194263458,0.2851925194263458
attorney,F,member,1,1,0.28361091017723083,0.28361091017723083
attorney,F,resides,1,1,0.28267332911491394,0.28267332911491394
attorney,F,puerto,1,1,0.2714889645576477,0.2714889645576477
attorney,F,solely,1,1,0.261413037776947,0.261413037776947
attorney,F,meeting,1,1,0.2411203384399414,0.2411203384399414
attorney,F,atlanta,1,1,0.23579758405685425,0.23579758405685425
attorney,F,lisa,1,1,0.22217339277267456,0.22217339277267456
attorney,F,remedies,1,1,0.21739453077316284,0.21739453077316284
attorney,F,whom,1,1,0.20891635119915009,0.20891635119915009
attorney,F,portion,1,1,0.1989458203315735,0.1989458203315735
attorney,F,palestinian,1,1,0.1959599405527115,0.1959599405527115
attorney,F,organizes,1,1,0.17694266512989998,0.17694266512989998
attorney,F,rescued,1,1,0.1665293201804161,0.1665293201804161
attorney,M,law,92,64,1.0567995788853453,97.22556125745176
attorney,M,litigation,40,30,1.3998380138364155,55.99352055345662
attorney,M,attorney,29,24,1.3911120304837823,40.34224888402969
attorney,M,practice,39,36,0.8011402215522069,31.24446864053607
attorney,M,clients,21,20,0.7042151856280509,14.788518898189068
attorney,M,legal,11,11,1.2354909100315787,13.590400010347366
attorney,M,counsel,8,7,1.2469185143709183,9.975348114967346
attorney,M,represented,9,8,1.0664236148198445,9.597812533378601
attorney,M,cases,11,10,0.8039862081747163,8.84384828992188
attorney,M,bar,6,6,1.1827303965886433,7.09638237953186
attorney,M,court,10,10,0.6838124182075263,6.838124182075262
attorney,M,firm,10,9,0.6609919043257833,6.6099190432578325
attorney,M,represents,8,8,0.763202216476202,6.105617731809616
attorney,M,courts,6,6,0.9387480784207582,5.6324884705245495
attorney,M,practices,4,4,1.3237495571374893,5.294998228549957
attorney,M,appellate,6,6,0.820442666610082,4.922655999660492
attorney,M,defense,6,5,0.8105744843681654,4.863446906208992
attorney,M,attorneys,4,4,1.1554657835513353,4.621863134205341
attorney,M,circuit,6,5,0.7633223415662845,4.579934049397707
attorney,M,matters,5,5,0.8843288630247116,4.421644315123558
attorney,M,school,3,3,1.4016209915280342,4.204862974584103
attorney,M,superlawers,1,1,3.934828966856003,3.934828966856003
attorney,M,lawsuits,1,1,3.8961609974503517,3.8961609974503517
attorney,M,plaintiffs,3,3,1.2877068221569061,3.8631204664707184
attorney,M,lawyers,4,4,0.9555150326341391,3.8220601305365562
attorney,M,focuses,7,7,0.5436383613518306,3.8054685294628143
attorney,M,client,3,3,1.2536527514457703,3.760958254337311
attorney,M,representing,6,6,0.6073916554450989,3.6443499326705933
attorney,M,case,3,2,1.198751633365949,3.596254900097847
attorney,M,trial,3,3,1.1961097186431289,3.5883291559293866
attorney,M,experience,7,7,0.5072248450347355,3.550573915243149
attorney,M,disputes,5,5,0.6847181756049394,3.4235908780246973
attorney,M,lawyer,4,4,0.8189058862626553,3.275623545050621
attorney,M,firmâģļs,2,2,1.631235994398594,3.262471988797188
attorney,M,representation,3,3,1.0688817302385967,3.20664519071579
attorney,M,attorneyâģļs,3,2,1.0429506439249963,3.1288519317749888
attorney,M,defending,4,4,0.7680751830339432,3.0723007321357727
attorney,M,jhall@jrhlegal.com,1,1,3.0042415894567966,3.0042415894567966
attorney,M,practiced,4,4,0.7227635234594345,2.891054093837738
attorney,M,association,5,5,0.5684357278048993,2.842178639024496
attorney,M,appeals,3,3,0.9415010015169779,2.824503004550934
attorney,M,federal,4,4,0.6987685710191727,2.7950742840766907
attorney,M,specializes,3,3,0.8918697635332743,2.675609290599823
attorney,M,handled,4,3,0.608312651515007,2.433250606060028
attorney,M,rights,3,3,0.7746123274167379,2.3238369822502136
attorney,M,courtroom,2,2,1.1258527040481567,2.2517054080963135
attorney,M,patent,3,2,0.7443523307641348,2.233056992292404
attorney,M,focused,3,3,0.7117473284403483,2.135241985321045
attorney,M,practicing,3,3,0.6863851547241211,2.0591554641723633
attorney,M,llp,2,2,0.9825430698692799,1.9650861397385597
attorney,M,non-compete,2,1,0.9511791281402111,1.9023582562804222
attorney,M,business,3,3,0.6193936864535013,1.8581810593605042
attorney,M,addition,2,2,0.9157430827617645,1.831486165523529
attorney,M,malpractice,2,2,0.847972908988595,1.69594581797719
attorney,M,board,3,2,0.5536612470944723,1.6609837412834167
attorney,M,bankruptcy,3,2,0.5536179145177206,1.6608537435531616
attorney,M,graduate,2,2,0.8023247420787811,1.6046494841575623
attorney,M,verdicts,1,1,1.5736009776592255,1.5736009776592255
attorney,M,texas,2,2,0.7622825503349304,1.5245651006698608
attorney,M,property,2,2,0.7518024295568466,1.5036048591136932
attorney,M,act,2,2,0.7242562994360924,1.4485125988721848
attorney,M,markets,1,1,1.4173008799552917,1.4173008799552917
attorney,M,records,1,1,1.398080587387085,1.398080587387085
attorney,M,ghunkins@gravesgarrett.com,1,1,1.3783722799271345,1.3783722799271345
attorney,M,judge,2,2,0.6864013969898224,1.3728027939796448
attorney,M,deck,2,2,0.678548663854599,1.357097327709198
attorney,M,example,1,1,1.3517382740974426,1.3517382740974426
attorney,M,primarily,2,2,0.6711625754833221,1.3423251509666443
attorney,M,sheriff,2,1,0.6613962650299072,1.3227925300598145
attorney,M,transactions,3,3,0.4396195507918795,1.3188586523756385
attorney,M,protections,1,1,1.292817622423172,1.292817622423172
attorney,M,criminal,2,2,0.6435235142707825,1.287047028541565
attorney,M,advice,1,1,1.2601256370544434,1.2601256370544434
attorney,M,940-215-0160,1,1,1.2564443135634065,1.2564443135634065
attorney,M,eviction,2,1,0.6189059615135193,1.2378119230270386
attorney,M,kodjak,1,1,1.2155766636133194,1.2155766636133194
attorney,M,j.d,1,1,1.2047045156359673,1.2047045156359673
attorney,M,serves,3,3,0.39732004205385846,1.1919601261615753
attorney,M,supreme,2,2,0.5847710520029068,1.1695421040058136
attorney,M,successfully,2,2,0.5744840502738953,1.1489681005477905
attorney,M,served,3,3,0.3805706799030304,1.1417120397090912
attorney,M,balancing,1,1,1.1394314765930176,1.1394314765930176
attorney,M,agreements,1,1,1.1319209337234497,1.1319209337234497
attorney,M,washington,2,2,0.543676532804966,1.087353065609932
attorney,M,bachelor,2,2,0.5421688556671143,1.0843377113342285
attorney,M,intellectual,1,1,1.0704786777496338,1.0704786777496338
attorney,M,licensed,2,2,0.5318539142608643,1.0637078285217285
attorney,M,harperâģļs,1,1,1.0588456839323044,1.0588456839323044
attorney,M,county,2,2,0.5290315747261047,1.0580631494522095
attorney,M,santa,1,1,1.0577290058135986,1.0577290058135986
attorney,M,discrimination,1,1,1.0412496328353882,1.0412496328353882
attorney,M,provides,1,1,1.0367201566696167,1.0367201566696167
attorney,M,family,2,2,0.5177673697471619,1.0355347394943237
attorney,M,georgetown,1,1,1.0065431594848633,1.0065431594848633
attorney,M,clientsâģļ,2,2,0.5024848903995007,1.0049697807990015
attorney,M,defended,1,1,0.9966575503349304,0.9966575503349304
attorney,M,judges,1,1,0.987497866153717,0.987497866153717
attorney,M,litigates,1,1,0.9860774278640747,0.9860774278640747
attorney,M,constitutional,2,2,0.4764913320541382,0.9529826641082764
attorney,M,attended,2,2,0.46984852850437164,0.9396970570087433
attorney,M,facts,1,1,0.9395009279251099,0.9395009279251099
attorney,M,well,1,1,0.9280604720115662,0.9280604720115662
attorney,M,unparalleled,1,1,0.9256667494773865,0.9256667494773865
attorney,M,massachusetts,1,1,0.9238840341567993,0.9238840341567993
attorney,M,proactively,1,1,0.9163466691970825,0.9163466691970825
attorney,M,requirements,1,1,0.9120047092437744,0.9120047092437744
attorney,M,executive,1,1,0.9051908254623413,0.9051908254623413
attorney,M,disability,2,1,0.4473102390766144,0.8946204781532288
attorney,M,leave,1,1,0.890225350856781,0.890225350856781
attorney,M,disclaimer,1,1,0.8866026401519775,0.8866026401519775
attorney,M,coverage,1,1,0.8861651718616486,0.8861651718616486
attorney,M,arena,1,1,0.8725086152553558,0.8725086152553558
attorney,M,minnesota,2,2,0.4321505278348923,0.8643010556697845
attorney,M,judgments,1,1,0.855741336941719,0.855741336941719
attorney,M,lambda,1,1,0.8522853255271912,0.8522853255271912
attorney,M,jury,1,1,0.8475695252418518,0.8475695252418518
attorney,M,damages,1,1,0.838819146156311,0.838819146156311
attorney,M,advocate,1,1,0.8301334381103516,0.8301334381103516
attorney,M,kisner,1,1,0.8189363181591034,0.8189363181591034
attorney,M,jurists,1,1,0.8063658326864243,0.8063658326864243
attorney,M,zoning,1,1,0.8007082939147949,0.8007082939147949
attorney,M,laws,1,1,0.7862344980239868,0.7862344980239868
attorney,M,utility,1,1,0.7814853191375732,0.7814853191375732
attorney,M,nathan,1,1,0.7761932611465454,0.7761932611465454
attorney,M,enforcement,1,1,0.7707717418670654,0.7707717418670654
attorney,M,senate,1,1,0.7701162099838257,0.7701162099838257
attorney,M,sdk,1,1,0.7610085606575012,0.7610085606575012
attorney,M,create,1,1,0.7609045505523682,0.7609045505523682
attorney,M,robscig@usa.net,1,1,0.7593354135751724,0.7593354135751724
attorney,M,spent,1,1,0.7590811252593994,0.7590811252593994
attorney,M,lally,1,1,0.7483813464641571,0.7483813464641571
attorney,M,discovery,1,1,0.7344194054603577,0.7344194054603577
attorney,M,www.allinonevoice.com,1,1,0.7273708768188953,0.7273708768188953
attorney,M,plaintiffâģļs,1,1,0.7235307628288865,0.7235307628288865
attorney,M,since,1,1,0.7203949689865112,0.7203949689865112
attorney,M,judicial,1,1,0.7122538611292839,0.7122538611292839
attorney,M,âģľgo-toâģŀ,1,1,0.7112999372184277,0.7112999372184277
attorney,M,living,1,1,0.698847770690918,0.698847770690918
attorney,M,probates,1,1,0.6881233491003513,0.6881233491003513
attorney,M,mountains,1,1,0.6842173784971237,0.6842173784971237
attorney,M,eb-5,1,1,0.6801135912537575,0.6801135912537575
attorney,M,suits,1,1,0.6782963424921036,0.6782963424921036
attorney,M,faulkner,1,1,0.673005111515522,0.673005111515522
attorney,M,give,1,1,0.6543837785720825,0.6543837785720825
attorney,M,broken-hearted,1,1,0.6482926830649376,0.6482926830649376
attorney,M,known,1,1,0.6464037895202637,0.6464037895202637
attorney,M,district,1,1,0.6448282599449158,0.6448282599449158
attorney,M,courtrooms,1,1,0.6434459984302521,0.6434459984302521
attorney,M,especially,1,1,0.6419652104377747,0.6419652104377747
attorney,M,antitrust,1,1,0.6408364539965987,0.6408364539965987
attorney,M,perry,1,1,0.633549690246582,0.633549690246582
attorney,M,handles,1,1,0.6328051090240479,0.6328051090240479
attorney,M,immigration,1,1,0.6302818059921265,0.6302818059921265
attorney,M,state,1,1,0.6283612251281738,0.6283612251281738
attorney,M,individualsâģļ,1,1,0.6279147863388062,0.6279147863388062
attorney,M,undercover,1,1,0.6256445646286011,0.6256445646286011
attorney,M,issues,1,1,0.6214240789413452,0.6214240789413452
attorney,M,labor,1,1,0.6209055781364441,0.6209055781364441
attorney,M,protect,1,1,0.6133366823196411,0.6133366823196411
attorney,M,portugal,1,1,0.6099132597446442,0.6099132597446442
attorney,M,franchise,1,1,0.6082594394683838,0.6082594394683838
attorney,M,suites,1,1,0.6054567098617554,0.6054567098617554
