id,profession,profession_stored,gender,swap_direction,n_tokens_swapped,pred_label_stored,pred_label_original_fresh,stored_fresh_agree,pred_label_swapped,pred_flipped,pred_prob_original_class_original,pred_prob_original_class_after_swap,pred_prob_swapped_top,prob_drop
43560,professor,professor,M,M→F,6,professor,professor,True,teacher,True,0.6416,0.3568,0.6349,0.28479999999999994
13843,journalist,journalist,M,M→F,2,journalist,journalist,True,journalist,False,0.9956,0.9965,0.9965,-0.0009000000000000119
73255,dentist,dentist,M,M→F,2,dentist,dentist,True,dentist,False,0.9944,0.9956,0.9956,-0.0012000000000000899
35919,physician,physician,F,F→M,1,physician,physician,True,physician,False,0.9939,0.9946,0.9946,-0.0007000000000000339
77756,journalist,journalist,M,M→F,4,journalist,journalist,True,journalist,False,0.5771,0.6702,0.6702,-0.09310000000000007
27849,professor,professor,M,M→F,2,professor,professor,True,professor,False,0.9993,0.9993,0.9993,0.0
40757,painter,painter,M,M→F,8,painter,painter,True,painter,False,0.9775,0.9832,0.9832,-0.005699999999999927
6157,professor,professor,F,F→M,3,professor,professor,True,professor,False,0.9992,0.9992,0.9992,0.0
90642,professor,professor,M,M→F,2,professor,professor,True,professor,False,0.9989,0.9989,0.9989,0.0
44473,psychologist,psychologist,M,M→F,3,psychologist,psychologist,True,psychologist,False,0.5547,0.7701,0.7701,-0.21540000000000004
20250,painter,painter,F,F→M,3,painter,painter,True,painter,False,0.8077,0.7104,0.7104,0.09729999999999994
95322,physician,physician,M,M→F,9,physician,physician,True,physician,False,0.988,0.9965,0.9965,-0.008500000000000063
71658,professor,professor,F,F→M,2,professor,professor,True,professor,False,0.9956,0.9959,0.9959,-0.00029999999999996696
23325,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.9996,0.9995,0.9995,9.999999999998899e-05
10176,physician,physician,M,M→F,5,physician,physician,True,physician,False,0.989,0.9976,0.9976,-0.008600000000000052
44619,photographer,photographer,M,M→F,1,photographer,photographer,True,photographer,False,0.9977,0.9976,0.9976,9.999999999998899e-05
31752,professor,professor,F,F→M,3,professor,professor,True,professor,False,0.9991,0.9992,0.9992,-9.999999999998899e-05
62242,professor,professor,F,F→M,5,professor,professor,True,professor,False,0.954,0.94,0.94,0.014000000000000012
55410,poet,poet,M,M→F,4,poet,poet,True,poet,False,0.8641,0.8358,0.8358,0.028299999999999992
35723,professor,professor,M,M→F,4,professor,professor,True,professor,False,0.9938,0.9941,0.9941,-0.00029999999999996696
28165,photographer,photographer,M,M→F,2,photographer,photographer,True,professor,True,0.5499,0.0792,0.9036,0.47070000000000006
95258,professor,professor,M,M→F,5,professor,professor,True,professor,False,0.9994,0.9994,0.9994,0.0
94661,physician,physician,M,M→F,3,physician,physician,True,physician,False,0.9985,0.9991,0.9991,-0.0005999999999999339
42943,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.9984,0.9984,0.9984,0.0
72940,teacher,teacher,F,F→M,1,teacher,teacher,True,composer,True,0.3954,0.0918,0.4902,0.3036
41816,physician,physician,F,F→M,2,physician,physician,True,physician,False,0.9994,0.9994,0.9994,0.0
50274,journalist,journalist,M,M→F,4,journalist,journalist,True,journalist,False,0.8387,0.7815,0.7815,0.05720000000000003
42660,professor,professor,F,F→M,3,professor,professor,True,professor,False,0.9984,0.9984,0.9984,0.0
69340,journalist,journalist,M,M→F,1,journalist,journalist,True,journalist,False,0.7651,0.9381,0.9381,-0.17300000000000004
89890,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.9993,0.9993,0.9993,0.0
50484,physician,physician,F,F→M,3,physician,physician,True,physician,False,0.9994,0.9994,0.9994,0.0
18373,composer,composer,M,M→F,3,composer,composer,True,composer,False,0.9916,0.9918,0.9918,-0.00019999999999997797
66567,professor,professor,M,M→F,7,professor,professor,True,professor,False,0.999,0.999,0.999,0.0
25632,psychologist,psychologist,F,F→M,1,psychologist,psychologist,True,psychologist,False,0.9988,0.9988,0.9988,0.0
13729,professor,professor,F,F→M,2,professor,professor,True,professor,False,0.9986,0.9987,0.9987,-9.999999999998899e-05
12883,photographer,photographer,M,M→F,4,photographer,photographer,True,photographer,False,0.9951,0.9957,0.9957,-0.0006000000000000449
16551,professor,professor,M,M→F,8,professor,professor,True,professor,False,0.9974,0.9972,0.9972,0.00019999999999997797
34061,painter,painter,M,M→F,7,painter,painter,True,painter,False,0.9939,0.9931,0.9931,0.0008000000000000229
47475,professor,professor,F,F→M,5,professor,professor,True,professor,False,0.9842,0.9915,0.9915,-0.007300000000000084
23393,painter,painter,M,M→F,1,painter,painter,True,painter,False,0.9942,0.9942,0.9942,0.0
78137,photographer,photographer,F,F→M,3,photographer,photographer,True,photographer,False,0.9977,0.9977,0.9977,0.0
67230,teacher,teacher,F,F→M,2,teacher,teacher,True,teacher,False,0.9968,0.9968,0.9968,0.0
7467,professor,professor,F,F→M,3,professor,professor,True,professor,False,0.9714,0.9718,0.9718,-0.00039999999999995595
19443,dentist,dentist,M,M→F,1,dentist,dentist,True,dentist,False,0.9977,0.9978,0.9978,-9.999999999998899e-05
69582,professor,professor,F,F→M,3,professor,professor,True,professor,False,0.9994,0.9995,0.9995,-0.00010000000000010001
54653,psychologist,psychologist,F,F→M,1,psychologist,psychologist,True,psychologist,False,0.9988,0.9988,0.9988,0.0
46048,professor,professor,M,M→F,1,professor,professor,True,professor,False,0.9968,0.9961,0.9961,0.0007000000000000339
29071,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.9995,0.9995,0.9995,0.0
69868,professor,professor,M,M→F,6,professor,professor,True,professor,False,0.9994,0.9994,0.9994,0.0
42356,professor,professor,F,F→M,5,professor,professor,True,professor,False,0.9991,0.9991,0.9991,0.0
29006,photographer,photographer,F,F→M,6,photographer,photographer,True,photographer,False,0.9923,0.9908,0.9908,0.0014999999999999458
6984,journalist,journalist,M,M→F,7,journalist,journalist,True,journalist,False,0.7134,0.8204,0.8204,-0.10699999999999998
42592,attorney,attorney,F,F→M,5,attorney,attorney,True,attorney,False,0.9992,0.9992,0.9992,0.0
18919,physician,physician,F,F→M,4,physician,physician,True,physician,False,0.9949,0.9814,0.9814,0.013499999999999956
92234,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.9992,0.9992,0.9992,0.0
34481,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.9991,0.9991,0.9991,0.0
4821,physician,physician,F,F→M,3,physician,physician,True,physician,False,0.9994,0.9994,0.9994,0.0
91297,professor,professor,M,M→F,2,professor,professor,True,professor,False,0.9991,0.9991,0.9991,0.0
79721,software engineer,software engineer,M,M→F,4,software engineer,software engineer,True,software engineer,False,0.9368,0.9458,0.9458,-0.009000000000000008
70538,physician,physician,F,F→M,3,physician,physician,True,physician,False,0.9995,0.9995,0.9995,0.0
53000,surgeon,surgeon,M,M→F,4,surgeon,surgeon,True,surgeon,False,0.9945,0.9945,0.9945,0.0
57530,attorney,attorney,F,F→M,2,attorney,attorney,True,attorney,False,0.9683,0.9687,0.9687,-0.00039999999999995595
164,professor,professor,M,M→F,6,professor,professor,True,professor,False,0.9995,0.9995,0.9995,0.0
63980,poet,poet,M,M→F,3,poet,poet,True,poet,False,0.983,0.9776,0.9776,0.00539999999999996
45422,professor,professor,M,M→F,4,professor,professor,True,professor,False,0.9993,0.9993,0.9993,0.0
24481,professor,professor,F,F→M,1,professor,professor,True,professor,False,0.9906,0.991,0.991,-0.00039999999999995595
74779,photographer,photographer,M,M→F,1,photographer,photographer,True,photographer,False,0.9893,0.9879,0.9879,0.0013999999999999568
2585,professor,professor,F,F→M,10,professor,professor,True,professor,False,0.9978,0.9977,0.9977,9.999999999998899e-05
5609,photographer,photographer,M,M→F,4,photographer,photographer,True,photographer,False,0.998,0.998,0.998,0.0
37614,psychologist,psychologist,F,F→M,1,psychologist,psychologist,True,psychologist,False,0.621,0.6615,0.6615,-0.04049999999999998
26875,professor,professor,M,M→F,2,professor,professor,True,professor,False,0.9991,0.9991,0.9991,0.0
89608,professor,professor,F,F→M,3,professor,professor,True,professor,False,0.9993,0.9993,0.9993,0.0
37642,surgeon,surgeon,M,M→F,2,surgeon,surgeon,True,surgeon,False,0.9957,0.9956,0.9956,9.999999999998899e-05
15017,photographer,photographer,F,F→M,4,photographer,photographer,True,photographer,False,0.998,0.998,0.998,0.0
53095,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.9986,0.9986,0.9986,0.0
12380,professor,professor,F,F→M,3,professor,professor,True,professor,False,0.9887,0.99,0.99,-0.0012999999999999678
83515,physician,physician,M,M→F,5,physician,physician,True,physician,False,0.8199,0.9239,0.9239,-0.10400000000000009
23074,physician,physician,F,F→M,4,physician,physician,True,physician,False,0.9985,0.9957,0.9957,0.0028000000000000247
56672,psychologist,psychologist,M,M→F,4,psychologist,psychologist,True,psychologist,False,0.9942,0.9953,0.9953,-0.0010999999999999899
3781,professor,professor,M,M→F,1,professor,professor,True,professor,False,0.987,0.9883,0.9883,-0.0012999999999999678
19794,dentist,dentist,F,F→M,1,dentist,dentist,True,dentist,False,0.9436,0.9429,0.9429,0.0007000000000000339
88720,physician,physician,M,M→F,3,physician,physician,True,physician,False,0.9994,0.9994,0.9994,0.0
66631,attorney,attorney,M,M→F,2,attorney,attorney,True,attorney,False,0.6658,0.753,0.753,-0.08720000000000006
46622,attorney,attorney,F,F→M,2,attorney,attorney,True,attorney,False,0.9993,0.9992,0.9992,9.999999999998899e-05
68666,nurse,nurse,M,M→F,2,nurse,nurse,True,nurse,False,0.9528,0.9593,0.9593,-0.006500000000000061
31094,poet,poet,F,F→M,4,poet,poet,True,poet,False,0.6903,0.501,0.501,0.18930000000000002
46957,model,model,F,F→M,4,model,model,True,comedian,True,0.8502,0.0828,0.8616,0.7674
94188,painter,painter,F,F→M,1,painter,painter,True,painter,False,0.9945,0.9947,0.9947,-0.00019999999999997797
69997,professor,professor,M,M→F,5,professor,professor,True,professor,False,0.9995,0.9994,0.9994,0.00010000000000010001
89783,surgeon,surgeon,M,M→F,1,surgeon,surgeon,True,physician,True,0.6478,0.108,0.8537,0.5398000000000001
93670,teacher,teacher,F,F→M,4,teacher,teacher,True,teacher,False,0.9957,0.9952,0.9952,0.000500000000000056
60505,nurse,nurse,M,M→F,1,nurse,nurse,True,nurse,False,0.9994,0.9994,0.9994,0.0
58910,physician,physician,F,F→M,3,physician,physician,True,physician,False,0.9994,0.9995,0.9995,-0.00010000000000010001
74352,photographer,photographer,M,M→F,3,photographer,photographer,True,photographer,False,0.9899,0.9879,0.9879,0.0020000000000000018
94925,model,model,F,F→M,2,model,model,True,model,False,0.9989,0.9989,0.9989,0.0
71383,professor,professor,M,M→F,1,professor,professor,True,professor,False,0.9963,0.9965,0.9965,-0.000200000000000089
80993,attorney,attorney,M,M→F,2,attorney,attorney,True,attorney,False,0.9993,0.9993,0.9993,0.0
89679,psychologist,psychologist,M,M→F,1,psychologist,psychologist,True,psychologist,False,0.9625,0.912,0.912,0.05049999999999999
29769,photographer,photographer,F,F→M,1,photographer,photographer,True,photographer,False,0.9929,0.9934,0.9934,-0.0004999999999999449
35120,physician,physician,F,F→M,2,physician,physician,True,physician,False,0.9446,0.8336,0.8336,0.11099999999999999
60096,attorney,attorney,M,M→F,2,attorney,attorney,True,attorney,False,0.7777,0.5135,0.5135,0.2642
2914,teacher,teacher,F,F→M,1,teacher,teacher,True,teacher,False,0.9959,0.996,0.996,-9.999999999998899e-05
7696,physician,physician,M,M→F,2,physician,physician,True,physician,False,0.8905,0.9623,0.9623,-0.07180000000000009
51919,physician,physician,M,M→F,2,physician,physician,True,nurse,True,0.7517,0.1469,0.7878,0.6048
60927,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.9989,0.9989,0.9989,0.0
37455,photographer,photographer,M,M→F,2,photographer,photographer,True,photographer,False,0.9499,0.9609,0.9609,-0.01100000000000001
81165,physician,physician,M,M→F,3,physician,physician,True,physician,False,0.9994,0.9994,0.9994,0.0
77874,photographer,photographer,M,M→F,3,photographer,photographer,True,photographer,False,0.9969,0.9962,0.9962,0.0007000000000000339
36396,accountant,accountant,M,M→F,3,accountant,accountant,True,accountant,False,0.9979,0.9981,0.9981,-0.00019999999999997797
77709,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.991,0.9932,0.9932,-0.0021999999999999797
71458,photographer,photographer,F,F→M,1,photographer,photographer,True,photographer,False,0.9564,0.9828,0.9828,-0.02639999999999998
83209,physician,physician,F,F→M,3,physician,physician,True,physician,False,0.9994,0.9994,0.9994,0.0
95325,journalist,journalist,M,M→F,2,journalist,journalist,True,journalist,False,0.9947,0.9956,0.9956,-0.0009000000000000119
42326,attorney,attorney,M,M→F,6,attorney,attorney,True,attorney,False,0.9994,0.9994,0.9994,0.0
36977,professor,professor,M,M→F,4,professor,professor,True,professor,False,0.999,0.9991,0.9991,-9.999999999998899e-05
43157,painter,painter,M,M→F,1,painter,painter,True,painter,False,0.7766,0.8698,0.8698,-0.09320000000000006
32590,professor,professor,M,M→F,2,professor,professor,True,professor,False,0.9992,0.9992,0.9992,0.0
67243,professor,professor,M,M→F,1,professor,professor,True,professor,False,0.9965,0.9966,0.9966,-9.999999999998899e-05
95066,attorney,attorney,F,F→M,1,attorney,attorney,True,attorney,False,0.9985,0.9986,0.9986,-9.999999999998899e-05
9225,photographer,photographer,F,F→M,2,photographer,photographer,True,photographer,False,0.6535,0.7397,0.7397,-0.08620000000000005
41884,physician,physician,M,M→F,3,physician,physician,True,physician,False,0.9972,0.9988,0.9988,-0.0016000000000000458
11099,professor,professor,F,F→M,5,professor,professor,True,professor,False,0.997,0.9969,0.9969,9.999999999998899e-05
24149,painter,painter,M,M→F,4,painter,painter,True,painter,False,0.9962,0.9964,0.9964,-0.00019999999999997797
37303,teacher,teacher,M,M→F,1,teacher,teacher,True,teacher,False,0.7185,0.576,0.576,0.14250000000000007
64984,accountant,accountant,M,M→F,1,accountant,accountant,True,accountant,False,0.9975,0.9975,0.9975,0.0
40979,attorney,attorney,F,F→M,4,attorney,attorney,True,attorney,False,0.9991,0.9988,0.9988,0.00029999999999996696
76479,attorney,attorney,F,F→M,4,attorney,attorney,True,attorney,False,0.9632,0.9873,0.9873,-0.02410000000000001
93412,attorney,attorney,M,M→F,2,attorney,attorney,True,attorney,False,0.9995,0.9994,0.9994,0.00010000000000010001
21390,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.539,0.6189,0.6189,-0.07989999999999997
37381,professor,professor,F,F→M,2,professor,professor,True,professor,False,0.8624,0.5771,0.5771,0.2853000000000001
63763,attorney,attorney,M,M→F,1,attorney,attorney,True,attorney,False,0.9982,0.9984,0.9984,-0.00019999999999997797
34156,teacher,teacher,F,F→M,7,teacher,teacher,True,teacher,False,0.9935,0.9928,0.9928,0.0007000000000000339
65604,dentist,dentist,M,M→F,1,dentist,dentist,True,dentist,False,0.9978,0.998,0.998,-0.00019999999999997797
77368,professor,professor,M,M→F,1,professor,professor,True,professor,False,0.9994,0.9994,0.9994,0.0
64905,model,model,F,F→M,8,model,model,True,model,False,0.9988,0.9988,0.9988,0.0
81521,professor,professor,M,M→F,1,professor,professor,True,professor,False,0.999,0.999,0.999,0.0
73816,surgeon,surgeon,M,M→F,6,surgeon,surgeon,True,physician,True,0.5009,0.3797,0.6185,0.12120000000000003
73620,professor,professor,M,M→F,8,professor,professor,True,professor,False,0.9988,0.9987,0.9987,9.999999999998899e-05
65883,photographer,photographer,F,F→M,3,photographer,photographer,True,painter,True,0.5887,0.4621,0.5126,0.1266
5187,physician,physician,F,F→M,1,physician,physician,True,physician,False,0.9136,0.897,0.897,0.016599999999999948
79683,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.927,0.9502,0.9502,-0.0232
8480,poet,poet,M,M→F,4,poet,poet,True,poet,False,0.9003,0.8737,0.8737,0.026599999999999957
49065,physician,physician,F,F→M,7,physician,physician,True,physician,False,0.6723,0.8549,0.8549,-0.18259999999999998
28068,journalist,journalist,F,F→M,2,journalist,journalist,True,journalist,False,0.8664,0.867,0.867,-0.0006000000000000449
58117,professor,professor,F,F→M,2,professor,professor,True,professor,False,0.9962,0.9962,0.9962,0.0
95153,physician,physician,M,M→F,2,physician,physician,True,physician,False,0.9994,0.9994,0.9994,0.0
49846,accountant,accountant,M,M→F,7,accountant,accountant,True,accountant,False,0.998,0.9981,0.9981,-9.999999999998899e-05
54789,model,model,F,F→M,4,model,model,True,model,False,0.9974,0.9964,0.9964,0.0010000000000000009
7173,professor,professor,F,F→M,4,professor,professor,True,professor,False,0.9971,0.9964,0.9964,0.0007000000000000339
7984,attorney,attorney,M,M→F,1,attorney,attorney,True,attorney,False,0.998,0.9979,0.9979,9.999999999998899e-05
52999,dietitian,dietitian,F,F→M,1,dietitian,dietitian,True,dietitian,False,0.9836,0.9868,0.9868,-0.0031999999999999806
71249,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.9959,0.9958,0.9958,9.999999999998899e-05
53249,photographer,photographer,F,F→M,5,photographer,photographer,True,photographer,False,0.8671,0.9352,0.9352,-0.06810000000000005
14858,surgeon,surgeon,M,M→F,6,surgeon,surgeon,True,surgeon,False,0.9974,0.9974,0.9974,0.0
50260,dentist,dentist,M,M→F,1,dentist,dentist,True,dentist,False,0.9328,0.9318,0.9318,0.0010000000000000009
42634,photographer,photographer,M,M→F,1,photographer,photographer,True,photographer,False,0.9947,0.9949,0.9949,-0.00019999999999997797
66259,professor,professor,M,M→F,2,professor,professor,True,professor,False,0.9994,0.9994,0.9994,0.0
59391,surgeon,surgeon,M,M→F,1,surgeon,surgeon,True,surgeon,False,0.9979,0.9979,0.9979,0.0
45155,physician,physician,M,M→F,1,physician,physician,True,physician,False,0.9731,0.9601,0.9601,0.013000000000000012
53990,painter,painter,F,F→M,4,painter,painter,True,painter,False,0.9967,0.9966,0.9966,9.999999999998899e-05
80526,software engineer,software engineer,M,M→F,2,software engineer,software engineer,True,software engineer,False,0.9648,0.9709,0.9709,-0.006099999999999994
64571,journalist,journalist,F,F→M,3,journalist,journalist,True,journalist,False,0.9812,0.9647,0.9647,0.01649999999999996
89357,journalist,journalist,F,F→M,1,journalist,journalist,True,journalist,False,0.9973,0.9972,0.9972,9.999999999998899e-05
36910,professor,professor,F,F→M,2,professor,professor,True,professor,False,0.9988,0.9987,0.9987,9.999999999998899e-05
78230,journalist,journalist,F,F→M,1,journalist,journalist,True,journalist,False,0.9942,0.9874,0.9874,0.006799999999999917
4487,dentist,dentist,M,M→F,1,dentist,dentist,True,dentist,False,0.9967,0.9969,0.9969,-0.00019999999999997797
74474,psychologist,psychologist,F,F→M,3,psychologist,psychologist,True,psychologist,False,0.9969,0.9969,0.9969,0.0
17846,dentist,dentist,M,M→F,2,dentist,dentist,True,dentist,False,0.9228,0.9254,0.9254,-0.0026000000000000467
10556,photographer,photographer,M,M→F,5,photographer,photographer,True,photographer,False,0.9955,0.9963,0.9963,-0.0007999999999999119
79155,professor,professor,M,M→F,4,professor,professor,True,professor,False,0.9971,0.9969,0.9969,0.00019999999999997797
77488,attorney,attorney,M,M→F,1,attorney,attorney,True,attorney,False,0.9995,0.9994,0.9994,0.00010000000000010001
84467,teacher,teacher,M,M→F,3,teacher,teacher,True,teacher,False,0.8897,0.8948,0.8948,-0.005099999999999993
79232,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.9966,0.9967,0.9967,-9.999999999998899e-05
3744,surgeon,surgeon,M,M→F,3,surgeon,surgeon,True,surgeon,False,0.9251,0.8214,0.8214,0.10370000000000001
22449,professor,professor,M,M→F,4,professor,professor,True,professor,False,0.9994,0.9994,0.9994,0.0
6120,attorney,attorney,F,F→M,2,attorney,attorney,True,attorney,False,0.9992,0.9992,0.9992,0.0
40124,professor,professor,F,F→M,2,professor,professor,True,professor,False,0.9921,0.9907,0.9907,0.0013999999999999568
87081,professor,professor,M,M→F,2,professor,professor,True,professor,False,0.9994,0.9994,0.9994,0.0
45879,dentist,dentist,M,M→F,3,dentist,dentist,True,dentist,False,0.9982,0.9984,0.9984,-0.00019999999999997797
22685,painter,painter,M,M→F,1,painter,painter,True,painter,False,0.9354,0.9535,0.9535,-0.018100000000000005
70188,professor,professor,F,F→M,3,professor,professor,True,professor,False,0.9992,0.9992,0.9992,0.0
46951,dentist,dentist,F,F→M,1,dentist,dentist,True,dentist,False,0.9769,0.9766,0.9766,0.00029999999999996696
57666,nurse,nurse,F,F→M,5,nurse,nurse,True,accountant,True,0.2308,0.0037,0.386,0.2271
83645,photographer,photographer,M,M→F,3,photographer,photographer,True,photographer,False,0.9975,0.9975,0.9975,0.0
12952,psychologist,psychologist,F,F→M,5,psychologist,psychologist,True,psychologist,False,0.9979,0.9982,0.9982,-0.00029999999999996696
6712,nurse,nurse,F,F→M,1,nurse,nurse,True,nurse,False,0.9994,0.9994,0.9994,0.0
28399,psychologist,psychologist,F,F→M,1,psychologist,psychologist,True,psychologist,False,0.9988,0.9988,0.9988,0.0
4761,filmmaker,filmmaker,M,M→F,3,filmmaker,filmmaker,True,filmmaker,False,0.9902,0.9879,0.9879,0.0022999999999999687
64529,dentist,dentist,M,M→F,4,dentist,dentist,True,dentist,False,0.9983,0.9983,0.9983,0.0
83008,composer,composer,M,M→F,1,composer,composer,True,composer,False,0.9775,0.9784,0.9784,-0.0009000000000000119
78626,professor,professor,M,M→F,5,professor,professor,True,professor,False,0.9993,0.9993,0.9993,0.0
93657,professor,professor,M,M→F,2,professor,professor,True,professor,False,0.9986,0.9986,0.9986,0.0
48718,psychologist,psychologist,F,F→M,3,psychologist,psychologist,True,psychologist,False,0.9974,0.9976,0.9976,-0.000200000000000089
80265,professor,professor,M,M→F,4,professor,professor,True,professor,False,0.942,0.9748,0.9748,-0.03280000000000005
76232,physician,physician,F,F→M,4,physician,physician,True,physician,False,0.9856,0.9539,0.9539,0.03170000000000006
75806,software engineer,software engineer,M,M→F,5,software engineer,software engineer,True,software engineer,False,0.5388,0.541,0.541,-0.0022000000000000908
39269,photographer,photographer,M,M→F,2,photographer,photographer,True,photographer,False,0.9977,0.9975,0.9975,0.00019999999999997797
76216,painter,painter,F,F→M,5,painter,painter,True,painter,False,0.9896,0.9922,0.9922,-0.0025999999999999357
23263,teacher,teacher,M,M→F,1,teacher,teacher,True,teacher,False,0.8581,0.8245,0.8245,0.03359999999999996
19118,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.9989,0.9989,0.9989,0.0
89848,attorney,attorney,F,F→M,4,attorney,attorney,True,attorney,False,0.9994,0.9994,0.9994,0.0
52698,psychologist,psychologist,F,F→M,1,psychologist,psychologist,True,psychologist,False,0.9949,0.9961,0.9961,-0.0011999999999999789
20421,professor,professor,F,F→M,5,professor,professor,True,professor,False,0.9982,0.9983,0.9983,-9.999999999998899e-05
82680,software engineer,software engineer,M,M→F,1,software engineer,software engineer,True,software engineer,False,0.8634,0.8112,0.8112,0.05219999999999991
71272,professor,professor,M,M→F,2,professor,professor,True,professor,False,0.9972,0.9971,0.9971,9.999999999998899e-05
37931,teacher,teacher,F,F→M,1,teacher,teacher,True,teacher,False,0.9824,0.9744,0.9744,0.008000000000000007
14258,teacher,teacher,F,F→M,3,teacher,teacher,True,teacher,False,0.9948,0.9935,0.9935,0.0012999999999999678
27075,painter,painter,M,M→F,2,painter,painter,True,painter,False,0.9879,0.9871,0.9871,0.0008000000000000229
17055,photographer,photographer,M,M→F,3,photographer,photographer,True,photographer,False,0.9975,0.9975,0.9975,0.0
33809,physician,physician,F,F→M,4,physician,physician,True,physician,False,0.9989,0.9977,0.9977,0.0011999999999999789
90235,journalist,journalist,F,F→M,4,journalist,journalist,True,journalist,False,0.9961,0.9938,0.9938,0.0022999999999999687
16487,professor,professor,M,M→F,1,professor,professor,True,professor,False,0.9987,0.9987,0.9987,0.0
76633,nurse,nurse,F,F→M,3,nurse,nurse,True,nurse,False,0.9515,0.5949,0.5949,0.35660000000000003
19692,journalist,journalist,M,M→F,4,journalist,journalist,True,journalist,False,0.5947,0.8906,0.8906,-0.29589999999999994
91150,teacher,teacher,F,F→M,11,teacher,teacher,True,teacher,False,0.9871,0.9884,0.9884,-0.0012999999999999678
84983,teacher,teacher,F,F→M,2,teacher,teacher,True,teacher,False,0.9908,0.9789,0.9789,0.011900000000000022
50241,physician,physician,F,F→M,3,physician,physician,True,physician,False,0.9994,0.9995,0.9995,-0.00010000000000010001
75946,professor,professor,M,M→F,2,professor,professor,True,professor,False,0.9982,0.9977,0.9977,0.0004999999999999449
783,professor,professor,M,M→F,3,professor,professor,True,professor,False,0.9993,0.9993,0.9993,0.0
62927,attorney,attorney,M,M→F,2,attorney,attorney,True,attorney,False,0.9993,0.9993,0.9993,0.0
90892,comedian,comedian,M,M→F,5,comedian,comedian,True,comedian,False,0.9971,0.9961,0.9961,0.0010000000000000009
58601,professor,professor,M,M→F,2,professor,professor,True,professor,False,0.9985,0.9983,0.9983,0.000200000000000089
3790,attorney,attorney,M,M→F,2,attorney,attorney,True,attorney,False,0.9983,0.9983,0.9983,0.0
4233,professor,professor,F,F→M,2,professor,professor,True,professor,False,0.9944,0.9914,0.9914,0.0030000000000000027
29434,professor,professor,F,F→M,6,professor,professor,True,professor,False,0.9652,0.9574,0.9574,0.007799999999999918
42298,attorney,attorney,F,F→M,7,attorney,attorney,True,attorney,False,0.9948,0.9981,0.9981,-0.0032999999999999696
49119,professor,professor,F,F→M,1,professor,professor,True,professor,False,0.9471,0.9547,0.9547,-0.00759999999999994
85310,nurse,nurse,F,F→M,1,nurse,nurse,True,nurse,False,0.9994,0.9994,0.9994,0.0
34688,physician,physician,F,F→M,3,physician,physician,True,physician,False,0.9995,0.9995,0.9995,0.0
40299,physician,physician,F,F→M,3,physician,physician,True,physician,False,0.9861,0.9596,0.9596,0.026499999999999968
25837,professor,professor,F,F→M,4,professor,professor,True,professor,False,0.9784,0.9728,0.9728,0.005600000000000049
44703,architect,architect,M,M→F,1,architect,architect,True,architect,False,0.4794,0.5232,0.5232,-0.043800000000000006
56534,physician,physician,M,M→F,2,physician,physician,True,physician,False,0.8757,0.9579,0.9579,-0.08219999999999994
89896,physician,physician,F,F→M,3,physician,physician,True,physician,False,0.9994,0.9994,0.9994,0.0
43777,attorney,attorney,M,M→F,1,attorney,attorney,True,attorney,False,0.9992,0.9992,0.9992,0.0
44566,teacher,teacher,M,M→F,5,teacher,teacher,True,teacher,False,0.9851,0.9768,0.9768,0.008299999999999974
61556,professor,professor,M,M→F,2,professor,professor,True,professor,False,0.9638,0.9662,0.9662,-0.0023999999999999577
41558,accountant,accountant,F,F→M,3,accountant,accountant,True,accountant,False,0.9986,0.9984,0.9984,0.000200000000000089
92577,nurse,nurse,F,F→M,2,nurse,nurse,True,nurse,False,0.9972,0.9844,0.9844,0.012799999999999923
41013,photographer,photographer,M,M→F,3,photographer,photographer,True,photographer,False,0.9969,0.9972,0.9972,-0.00029999999999996696
67299,architect,architect,M,M→F,2,architect,architect,True,architect,False,0.7126,0.5253,0.5253,0.18730000000000002
53168,attorney,attorney,M,M→F,1,attorney,attorney,True,attorney,False,0.9692,0.9855,0.9855,-0.016300000000000092
87511,physician,physician,F,F→M,5,physician,physician,True,physician,False,0.9859,0.9624,0.9624,0.023499999999999965
44911,professor,professor,F,F→M,2,professor,professor,True,professor,False,0.9984,0.9985,0.9985,-0.00010000000000010001
31571,nurse,nurse,F,F→M,1,nurse,nurse,True,nurse,False,0.9994,0.9994,0.9994,0.0
7453,comedian,comedian,M,M→F,1,comedian,comedian,True,comedian,False,0.9615,0.824,0.824,0.13750000000000007
29251,journalist,journalist,F,F→M,6,journalist,journalist,True,journalist,False,0.9948,0.9912,0.9912,0.0036000000000000476
27958,professor,professor,F,F→M,2,professor,professor,True,professor,False,0.9072,0.8179,0.8179,0.08930000000000005
